,author,repo,file,has_type,name,docstring,func_descr,arg_names,arg_types,arg_descrs,return_type,return_expr,return_descr,lineno,full_name,arg_full_names,arg_names_len,arg_types_len
444,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,gt,,,"['self', 'x']","['', 'List[_T]']","['', '']",bool,[],,716,__gt__,"['self', 'x']",2,2
445,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ge,,,"['self', 'x']","['', 'List[_T]']","['', '']",bool,[],,717,__ge__,"['self', 'x']",2,2
446,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,lt,,,"['self', 'x']","['', 'List[_T]']","['', '']",bool,[],,718,__lt__,"['self', 'x']",2,2
447,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,le,,,"['self', 'x']","['', 'List[_T]']","['', '']",bool,[],,719,__le__,"['self', 'x']",2,2
448,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,['self'],[''],[''],None,[],,725,__init__,['self'],1,1
449,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'map']","['', 'Mapping[_KT, _VT]']","['', '']",None,[],,727,__init__,"['self', 'map']",2,2
450,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'iterable']","['', 'Iterable[Tuple[_KT, _VT]]']","['', '']",None,[],,729,__init__,"['self', 'iterable']",2,2
451,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,new,,,"['cl', 'args']","['Type[_T1]', 'Any']","['', '']",_T1,[],,731,__new__,"['cls', 'args']",2,2
452,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,clear,,,['self'],[''],[''],None,[],,733,clear,['self'],1,1
453,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,copy,,,['self'],[''],[''],"Dict[_KT, _VT]",[],,734,copy,['self'],1,1
454,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,popitem,,,['self'],[''],[''],"Tuple[_KT, _VT]",[],,735,popitem,['self'],1,1
455,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setdefault,,,"['self', 'key', 'default']","['', '_KT', '_VT']","['', '', '']",_VT,[],,736,setdefault,"['self', '__key', '__default']",3,3
456,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,update,,,"['self', 'm']","['', 'Mapping[_KT, _VT]']","['', '']",None,[],,738,update,"['self', '__m']",2,2
457,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,update,,,"['self', 'm']","['', 'Iterable[Tuple[_KT, _VT]]']","['', '']",None,[],,740,update,"['self', '__m']",2,2
458,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,update,,,['self'],[''],[''],None,[],,742,update,['self'],1,1
459,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,key,,,['self'],[''],[''],KeysView[_KT],[],,743,keys,['self'],1,1
460,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,value,,,['self'],[''],[''],ValuesView[_VT],[],,744,values,['self'],1,1
461,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,item,,,['self'],[''],[''],"ItemsView[_KT, _VT]",[],,745,items,['self'],1,1
462,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fromkeys,,,"['cl', 'iterable']","['', 'Iterable[_T]']","['', '']","Dict[_T, Any]",[],,748,fromkeys,"['cls', '__iterable']",2,2
463,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fromkeys,,,"['cl', 'iterable', 'value']","['', 'Iterable[_T]', '_S']","['', '', '']","Dict[_T, _S]",[],,751,fromkeys,"['cls', '__iterable', '__value']",3,3
464,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,752,__len__,['self'],1,1
465,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'k']","['', '_KT']","['', '']",_VT,[],,753,__getitem__,"['self', 'k']",2,2
466,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setitem,,,"['self', 'k', 'v']","['', '_KT', '_VT']","['', '', '']",None,[],,754,__setitem__,"['self', 'k', 'v']",3,3
467,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,delitem,,,"['self', 'v']","['', '_KT']","['', '']",None,[],,755,__delitem__,"['self', 'v']",2,2
468,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[_KT],[],,756,__iter__,['self'],1,1
469,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,reverse,,,['self'],[''],[''],Iterator[_KT],[],,758,__reversed__,['self'],1,1
470,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,str,,,['self'],[''],[''],str,[],,759,__str__,['self'],1,1
471,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'iterable']","['', 'Iterable[_T]']","['', '']",None,[],,763,__init__,"['self', 'iterable']",2,2
472,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,add,,,"['self', 'element']","['', '_T']","['', '']",None,[],,764,add,"['self', 'element']",2,2
473,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,clear,,,['self'],[''],[''],None,[],,765,clear,['self'],1,1
474,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,copy,,,['self'],[''],[''],Set[_T],[],,766,copy,['self'],1,1
475,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,difference,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",Set[_T],[],,767,difference,"['self', 's']",2,2
476,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,difference update,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",None,[],,768,difference_update,"['self', 's']",2,2
477,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,discard,,,"['self', 'element']","['', '_T']","['', '']",None,[],,769,discard,"['self', 'element']",2,2
478,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,intersection,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",Set[_T],[],,770,intersection,"['self', 's']",2,2
479,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,intersection update,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",None,[],,771,intersection_update,"['self', 's']",2,2
480,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isdisjoint,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",bool,[],,772,isdisjoint,"['self', 's']",2,2
481,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,issubset,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",bool,[],,773,issubset,"['self', 's']",2,2
482,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,issuperset,,,"['self', 's']","['', 'Iterable[Any]']","['', '']",bool,[],,774,issuperset,"['self', 's']",2,2
483,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pop,,,['self'],[''],[''],_T,[],,775,pop,['self'],1,1
484,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,remove,,,"['self', 'element']","['', '_T']","['', '']",None,[],,776,remove,"['self', 'element']",2,2
485,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,symmetric difference,,,"['self', 's']","['', 'Iterable[_T]']","['', '']",Set[_T],[],,777,symmetric_difference,"['self', 's']",2,2
486,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,symmetric difference update,,,"['self', 's']","['', 'Iterable[_T]']","['', '']",None,[],,778,symmetric_difference_update,"['self', 's']",2,2
487,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,union,,,"['self', 's']","['', 'Iterable[_T]']","['', '']",Set[_T],[],,779,union,"['self', 's']",2,2
488,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,update,,,"['self', 's']","['', 'Iterable[_T]']","['', '']",None,[],,780,update,"['self', 's']",2,2
489,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,781,__len__,['self'],1,1
490,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'o']","['', 'object']","['', '']",bool,[],,782,__contains__,"['self', 'o']",2,2
491,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[_T],[],,783,__iter__,['self'],1,1
492,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,str,,,['self'],[''],[''],str,[],,784,__str__,['self'],1,1
493,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,and,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",Set[_T],[],,785,__and__,"['self', 's']",2,2
494,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iand,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",Set[_T],[],,786,__iand__,"['self', 's']",2,2
495,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,or,,,"['self', 's']","['', 'AbstractSet[_S]']","['', '']","Set[Union[_T, _S]]",[],,787,__or__,"['self', 's']",2,2
496,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ior,,,"['self', 's']","['', 'AbstractSet[_S]']","['', '']","Set[Union[_T, _S]]",[],,788,__ior__,"['self', 's']",2,2
497,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sub,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",Set[_T],[],,789,__sub__,"['self', 's']",2,2
498,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isub,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",Set[_T],[],,790,__isub__,"['self', 's']",2,2
499,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,xor,,,"['self', 's']","['', 'AbstractSet[_S]']","['', '']","Set[Union[_T, _S]]",[],,791,__xor__,"['self', 's']",2,2
500,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ixor,,,"['self', 's']","['', 'AbstractSet[_S]']","['', '']","Set[Union[_T, _S]]",[],,792,__ixor__,"['self', 's']",2,2
501,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,le,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,793,__le__,"['self', 's']",2,2
502,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,lt,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,794,__lt__,"['self', 's']",2,2
503,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ge,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,795,__ge__,"['self', 's']",2,2
504,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,gt,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,796,__gt__,"['self', 's']",2,2
505,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'iterable']","['', 'Iterable[_T_co]']","['', '']",None,[],,800,__init__,"['self', 'iterable']",2,2
506,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,copy,,,['self'],[''],[''],FrozenSet[_T_co],[],,801,copy,['self'],1,1
507,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,difference,,,"['self', 's']","['', 'Iterable[object]']","['', '']",FrozenSet[_T_co],[],,802,difference,"['self', 's']",2,2
508,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,intersection,,,"['self', 's']","['', 'Iterable[object]']","['', '']",FrozenSet[_T_co],[],,803,intersection,"['self', 's']",2,2
509,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isdisjoint,,,"['self', 's']","['', 'Iterable[_T_co]']","['', '']",bool,[],,804,isdisjoint,"['self', 's']",2,2
510,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,issubset,,,"['self', 's']","['', 'Iterable[object]']","['', '']",bool,[],,805,issubset,"['self', 's']",2,2
511,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,issuperset,,,"['self', 's']","['', 'Iterable[object]']","['', '']",bool,[],,806,issuperset,"['self', 's']",2,2
512,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,symmetric difference,,,"['self', 's']","['', 'Iterable[_T_co]']","['', '']",FrozenSet[_T_co],[],,807,symmetric_difference,"['self', 's']",2,2
513,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,union,,,"['self', 's']","['', 'Iterable[_T_co]']","['', '']",FrozenSet[_T_co],[],,808,union,"['self', 's']",2,2
514,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,809,__len__,['self'],1,1
515,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'o']","['', 'object']","['', '']",bool,[],,810,__contains__,"['self', 'o']",2,2
516,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[_T_co],[],,811,__iter__,['self'],1,1
517,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,str,,,['self'],[''],[''],str,[],,812,__str__,['self'],1,1
518,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,and,,,"['self', 's']","['', 'AbstractSet[_T_co]']","['', '']",FrozenSet[_T_co],[],,813,__and__,"['self', 's']",2,2
519,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,or,,,"['self', 's']","['', 'AbstractSet[_S]']","['', '']","FrozenSet[Union[_T_co, _S]]",[],,814,__or__,"['self', 's']",2,2
520,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sub,,,"['self', 's']","['', 'AbstractSet[_T_co]']","['', '']",FrozenSet[_T_co],[],,815,__sub__,"['self', 's']",2,2
521,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,xor,,,"['self', 's']","['', 'AbstractSet[_S]']","['', '']","FrozenSet[Union[_T_co, _S]]",[],,816,__xor__,"['self', 's']",2,2
522,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,le,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,817,__le__,"['self', 's']",2,2
523,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,lt,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,818,__lt__,"['self', 's']",2,2
524,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ge,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,819,__ge__,"['self', 's']",2,2
525,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,gt,,,"['self', 's']","['', 'AbstractSet[object]']","['', '']",bool,[],,820,__gt__,"['self', 's']",2,2
526,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'iterable', 'start']","['', 'Iterable[_T]', 'int']","['', '', '']",None,[],,823,__init__,"['self', 'iterable', 'start']",3,3
527,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],"Iterator[Tuple[int, _T]]",[],,824,__iter__,['self'],1,1
528,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,next,,,['self'],[''],[''],"Tuple[int, _T]",[],,825,__next__,['self'],1,1
529,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'stop']","['', 'int']","['', '']",None,[],,832,__init__,"['self', 'stop']",2,2
530,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'start', 'stop', 'step']","['', 'int', 'int', 'int']","['', '', '', '']",None,[],,834,__init__,"['self', 'start', 'stop', 'step']",4,4
531,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,count,,,"['self', 'value']","['', 'int']","['', '']",int,[],,835,count,"['self', 'value']",2,2
532,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,index,,,"['self', 'value']","['', 'int']","['', '']",int,[],,836,index,"['self', 'value']",2,2
533,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['self'],[''],[''],int,[],,837,__len__,['self'],1,1
534,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,contains,,,"['self', 'o']","['', 'object']","['', '']",bool,[],,838,__contains__,"['self', 'o']",2,2
535,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['self'],[''],[''],Iterator[int],[],,839,__iter__,['self'],1,1
536,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 'i']","['', 'int']","['', '']",int,[],,841,__getitem__,"['self', 'i']",2,2
537,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getitem,,,"['self', 's']","['', 'slice']","['', '']",range,[],,843,__getitem__,"['self', 's']",2,2
538,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,repr,,,['self'],[''],[''],str,[],,844,__repr__,['self'],1,1
539,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,reverse,,,['self'],[''],[''],Iterator[int],[],,845,__reversed__,['self'],1,1
540,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'fget', 'fset', 'fdel', 'doc']","['', 'Optional[Callable[[Any], Any]]', 'Optional[Callable[[Any, Any], None]]', 'Optional[Callable[[Any], None]]', 'Optional[str]']","['', '', '', '', '']",None,[],,848,__init__,"['self', 'fget', 'fset', 'fdel', 'doc']",5,5
541,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getter,,,"['self', 'fget']","['', 'Callable[[Any], Any]']","['', '']",property,[],,852,getter,"['self', 'fget']",2,2
542,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setter,,,"['self', 'fset']","['', 'Callable[[Any, Any], None]']","['', '']",property,[],,853,setter,"['self', 'fset']",2,2
543,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,deleter,,,"['self', 'fdel']","['', 'Callable[[Any], None]']","['', '']",property,[],,854,deleter,"['self', 'fdel']",2,2
544,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,get,,,"['self', 'obj', 'type']","['', 'Any', 'Optional[type]']","['', '', '']",Any,[],,855,__get__,"['self', 'obj', 'type']",3,3
545,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,set,,,"['self', 'obj', 'value']","['', 'Any', 'Any']","['', '', '']",None,[],,856,__set__,"['self', 'obj', 'value']",3,3
546,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,delete,,,"['self', 'obj']","['', 'Any']","['', '']",None,[],,857,__delete__,"['self', 'obj']",2,2
547,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fget,,,['self'],[''],[''],Any,[],,858,fget,['self'],1,1
548,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fset,,,"['self', 'value']","['', 'Any']","['', '']",None,[],,859,fset,"['self', 'value']",2,2
549,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fdel,,,['self'],[''],[''],None,[],,860,fdel,['self'],1,1
550,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ab,,,['x'],['SupportsAbs[_T]'],[''],_T,[],,865,abs,['__x'],1,1
551,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,all,,,['iterable'],['Iterable[object]'],[''],bool,[],,866,all,['__iterable'],1,1
552,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,any,,,['iterable'],['Iterable[object]'],[''],bool,[],,867,any,['__iterable'],1,1
553,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ascii,,,['obj'],['object'],[''],str,[],,868,ascii,['__obj'],1,1
554,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,bin,,,['number'],"['Union[int, _SupportsIndex]']",[''],str,[],,870,bin,['__number'],1,1
555,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,breakpoint,,,['args'],['Any'],[''],None,[],,873,breakpoint,['args'],1,1
556,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,callable,,,['obj'],['object'],[''],bool,[],,874,callable,['__obj'],1,1
557,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,chr,,,['i'],['int'],[''],str,[],,875,chr,['__i'],1,1
558,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,fspath,,,['self'],[''],[''],AnyStr,[],,881,__fspath__,['self'],1,1
559,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,compile,,,"['source', 'filename', 'mode', 'flag', 'dont inherit', 'optimize']","['Union[str, bytes, mod, AST]', 'Union[str, bytes, _PathLike[Any]]', 'str', 'int', 'int', 'int']","['', '', '', '', '', '']",Any,[],,882,compile,"['source', 'filename', 'mode', 'flags', 'dont_inherit', 'optimize']",6,6
560,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,compile,,,"['source', 'filename', 'mode', 'flag', 'dont inherit', 'optimize']","['Union[str, bytes, mod, AST]', 'Union[str, bytes]', 'str', 'int', 'int', 'int']","['', '', '', '', '', '']",Any,[],,883,compile,"['source', 'filename', 'mode', 'flags', 'dont_inherit', 'optimize']",6,6
561,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,copyright,,,[],[],[],None,[],,884,copyright,[],0,0
562,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,credit,,,[],[],[],None,[],,885,credits,[],0,0
563,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,delattr,,,"['obj', 'name']","['Any', 'Text']","['', '']",None,[],,886,delattr,"['__obj', '__name']",2,2
564,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,dir,,,['o'],['object'],[''],List[str],[],,887,dir,['__o'],1,1
565,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,divmod,,,"['x', 'y']","['_N2', '_N2']","['', '']","Tuple[_N2, _N2]",[],,889,divmod,"['__x', '__y']",2,2
566,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,eval,,,"['source', 'globals', 'local']","['Union[Text, bytes, CodeType]', 'Optional[Dict[str, Any]]', 'Optional[Mapping[str, Any]]']","['', '', '']",Any,[],,890,eval,"['__source', '__globals', '__locals']",3,3
567,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,exec,,,"['source', 'globals', 'local']","['Union[str, bytes, CodeType]', 'Optional[Dict[str, Any]]', 'Optional[Mapping[str, Any]]']","['', '', '']",Any,[],,891,exec,"['__source', '__globals', '__locals']",3,3
568,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,exit,,,['code'],['object'],[''],NoReturn,[],,892,exit,['code'],1,1
569,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,filter,,,"['function', 'iterable']","['None', 'Iterable[Optional[_T]]']","['', '']",Iterator[_T],[],,894,filter,"['__function', '__iterable']",2,2
570,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,filter,,,"['function', 'iterable']","['Callable[[_T], Any]', 'Iterable[_T]']","['', '']",Iterator[_T],[],,896,filter,"['__function', '__iterable']",2,2
571,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,format,,,"['value', 'format spec']","['object', 'str']","['', '']",str,[],,897,format,"['__value', '__format_spec']",2,2
572,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,getattr,,,"['o', 'name', 'default']","['Any', 'Text', 'Any']","['', '', '']",Any,[],,898,getattr,"['__o', 'name', '__default']",3,3
573,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,globals,,,[],[],[],"Dict[str, Any]",[],,899,globals,[],0,0
574,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,hasattr,,,"['obj', 'name']","['Any', 'Text']","['', '']",bool,[],,900,hasattr,"['__obj', '__name']",2,2
575,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,hash,,,['obj'],['object'],[''],int,[],,901,hash,['__obj'],1,1
576,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,help,,,['args'],['Any'],[''],None,[],,902,help,['args'],1,1
577,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,hex,,,['number'],"['Union[int, _SupportsIndex]']",[''],str,[],,903,hex,['__number'],1,1
578,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,id,,,['obj'],['object'],[''],int,[],,904,id,['__obj'],1,1
579,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,input,,,['prompt'],['Any'],[''],str,[],,905,input,['__prompt'],1,1
580,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,['iterable'],['Iterable[_T]'],[''],Iterator[_T],[],,907,iter,['__iterable'],1,1
581,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,"['function', 'sentinel']","['Callable[[], Optional[_T]]', 'None']","['', '']",Iterator[_T],[],,909,iter,"['__function', '__sentinel']",2,2
582,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,iter,,,"['function', 'sentinel']","['Callable[[], _T]', 'Any']","['', '']",Iterator[_T],[],,911,iter,"['__function', '__sentinel']",2,2
583,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,isinstance,,,"['obj', 'class or tuple']","['object', 'Union[type, Tuple[Union[type, Tuple[Any, ...]], ...]]']","['', '']",bool,[],,912,isinstance,"['__obj', '__class_or_tuple']",2,2
584,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,issubclass,,,"['cl', 'class or tuple']","['type', 'Union[type, Tuple[Union[type, Tuple[Any, ...]], ...]]']","['', '']",bool,[],,913,issubclass,"['__cls', '__class_or_tuple']",2,2
585,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,len,,,['obj'],['Sized'],[''],int,[],,914,len,['__obj'],1,1
586,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,license,,,[],[],[],None,[],,915,license,[],0,0
587,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,local,,,[],[],[],"Dict[str, Any]",[],,916,locals,[],0,0
588,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,map,,,"['func', 'iter']","['Callable[[_T1], _S]', 'Iterable[_T1]']","['', '']",Iterator[_S],[],,918,map,"['__func', '__iter1']",2,2
